Address,lat,lng,price,Installment,level,title,location,Complete_Address,Zip_code
"Kuningan, Jakarta Selatan",-6.237116899999999,106.82358999999997,45000000000,258220000,"DKI Jakarta,Jakarta Selatan,Kuningan","Rumah Murah di Lingkungan Elite area Patra Kuningan, Kuningan, Jakarta Selatan","-6.237116899999999,106.82358999999997","Badan Tenaga Atom Nasional, Kuningan Barat Raya (KH. Abd. Rohim), RW 02, Kuningan Barat, Mampang Prapatan, Jakarta Selatan, JKT, 12940, NKRI",12940
"Kebayoran Baru, Jakarta Selatan",-6.245509999999999,106.80885899999998,60000000000,344290000,"DKI Jakarta,Jakarta Selatan,Kebayoran Baru","@ KEBAYORAN BARU ~ T/B : 711/600 ~ BAGUS ~ AREA SENOPATI, Kebayoran Baru, Jakarta Selatan","-6.245509999999999,106.80885899999998","Jalan Nipah IX, RT 08, RW 01, Petogogan, Kebayoran Baru, Jakarta Selatan, JKT, 12170, NKRI",12170
"Cipete, Jakarta Selatan",-6.270492,106.81117500000005,20000000000,114760000,"DKI Jakarta,Jakarta Selatan,Cipete","@ CIPETE ~ T/B : 427/600 ~ MEWAH ~ KLASIK, Cipete, Jakarta Selatan","-6.270492,106.81117500000005","Jalan H. Abu, RW 07, Cipete Selatan, Cilandak, Jakarta Selatan, JKT, 12410, NKRI",12410
"Kemang, Jakarta Selatan",-6.175445,106.82800429999998,12000000000,68860000,"DKI Jakarta,Jakarta Selatan,Kemang","Kemang Raya - barang langka - rumah by arsitek terkenal -bebas banjir, Kemang, Jakarta Selatan","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Pakubuwono, Jakarta Selatan",-6.175445,106.82800429999998,30000000000,172150000,"DKI Jakarta,Jakarta Selatan,Pakubuwono","Rumah mewah, Pakubuwono, Jakarta Selatan","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Bintaro, Jakarta Selatan",-6.274572,106.76953100000003,700000000,4020000,"DKI Jakarta,Jakarta Selatan,Bintaro","Bintaro cluster 2 lantai termurah berkualitas lokasi premier, Bintaro, Jakarta Selatan","-6.274572,106.76953100000003","RW 05, Pondok Pinang, Kebayoran Lama, Jakarta Selatan, JKT, 12310, NKRI",12310
"Cipete, Jakarta Selatan",None,None,7900000000,45330000,"DKI Jakarta,Jakarta Selatan,Cipete","Luxurious Modern Tropical Townhouse, Cipete, Jakarta Selatan",,,
"Taman Anggrek, Jakarta Barat",-6.180418,106.78971200000001,2300000000,13200000,"DKI Jakarta,Jakarta Barat,Taman Anggrek","APARTEMEN TAMAN ANGGREK RESIDENCE FULL FURNISH, Taman Anggrek, Jakarta Barat","-6.180418,106.78971200000001","Jalan Tanjung Palapa Komplek RRI, RW 01, Tanjung Duren Selatan, Grogol Petamburan, Jakarta Barat, JKT, 11420, NKRI",11420
"Kebayoran Baru, Jakarta Selatan",-6.243295,106.80204600000002,165000000000,946800000,"DKI Jakarta,Jakarta Selatan,Kebayoran Baru","SCBD , ijin bisa  45 lantai, Kebayoran Baru, Jakarta Selatan","-6.243295,106.80204600000002","Terminal Bus Kota Blok M, Jalan Terminal Blok M, RW 01, Kebayoran Baru, Melawai, Kebayoran Baru, Jakarta Selatan, JKT, 12130, NKRI",12130
"Cipete, Jakarta Selatan",-6.270492,106.81117500000005,9000000000,51640000,"DKI Jakarta,Jakarta Selatan,Cipete","TURUN HARGA MURAH SEKALI RUMAH SIAP HUNI @CIPETE JAKARTA SELATAN, Cipete, Jakarta Selatan","-6.270492,106.81117500000005","Jalan H. Abu, RW 07, Cipete Selatan, Cilandak, Jakarta Selatan, JKT, 12410, NKRI",12410
"Sunter, Jakarta Utara",-6.175445,106.82800429999998,3750000000,21520000,"DKI Jakarta,Jakarta Utara,Sunter","rumah siap huni di komplek danau indah , sunter indah dan sekitarnya, Sunter, Jakarta Utara","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Pasar Minggu, Jakarta Selatan",-6.2731537,106.84637050000003,4200000000,24100000,"DKI Jakarta,Jakarta Selatan,Pasar Minggu","Rumah besar dalam townhouse pejaten pasar minggu, Pasar Minggu, Jakarta Selatan","-6.2731537,106.84637050000003","Outlink, Jalan Raya Pasar Minggu, RT 12, RW 02, Pejaten Timur, Pasar Minggu, Jakarta Selatan, JKT, 12740, NKRI",12740
"Pondok Cabe, Tangerang",-6.357492525765312,106.76354449242353,1400000000,8030000,"Banten,Tangerang,Pondok Cabe","Rumah Modern Minimalis Ready Stok, Pondok Cabe, Tangerang","-6.357492525765312,106.76354449242353","Pondok Cabe Udik, Tangerang Selatan, Banten, 15418, NKRI",15418
"Permata Buana, Jakarta Barat",-6.1713713,106.74077499999999,5500000000,31560000,"DKI Jakarta,Jakarta Barat,Permata Buana","Rumah di Permata Buana - BRAND NEW - Minimalis - Spesifikasi bagus - NEGO !, Permata Buana, Jakarta Barat","-6.1713713,106.74077499999999","RW 09, Kembangan Utara, Kembangan, Jakarta Barat, JKT, NKRI",
"Pantai Mutiara, Jakarta Utara",-6.107779,106.79137700000001,45000000000,258220000,"DKI Jakarta,Jakarta Utara,Pantai Mutiara","RUMAH DI KAWASAN ELIT PANTAI MUTIARA , PRIVATE DERMAGA KANAL, Pantai Mutiara, Jakarta Utara","-6.107779,106.79137700000001","Kolam Renang Pantai Mutiara, Jalan Pantai Mutiara, RT 08, RW 16, Pluit, Penjaringan, Jakarta Utara, JKT, 14450, NKRI",14450
"Bintaro, Tangerang",-6.175445,106.82800429999998,923000000,5300000,"Banten,Tangerang,Bintaro","Rumah Cantik Dan Nyaman Nempel Bintaro Cicilan Mulai 7 Jutaan, Bintaro, Tangerang","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Pantai Indah Kapuk, Jakarta Utara",-6.1236647,106.75316180000004,25000000000,143450000,"DKI Jakarta,Jakarta Utara,Pantai Indah Kapuk","Layar Permai 525m, 2,5lt, full furnish,mewah, classic, harga oke, Pantai Indah Kapuk, Jakarta Utara","-6.1236647,106.75316180000004","Jalan Pantai Indah Timur, RT 01, RW 06, Kapuk Muara, Penjaringan, Jakarta Utara, JKT, 14470, NKRI",14470
"Bojong Indah, Jakarta Barat",-6.161792,106.73863240000003,1550000000,8890000,"DKI Jakarta,Jakarta Barat,Bojong Indah","Rumah Di Bojong Indah, Rawa Buaya, Jakarta Barat, Bojong Indah, Jakarta Barat","-6.161792,106.73863240000003","Jalan Taman Jeruk V, RT 01, RW 06, Rawa Buaya, Cengkareng, Jakarta Barat, JKT, 11740, NKRI",11740
"Kebayoran Baru, Jakarta Selatan",-6.175445,106.82800429999998,8500000000,48770000,"DKI Jakarta,Jakarta Selatan,Kebayoran Baru","Rumah di Jl. Cililin 3 - Kebayoran Baru. 3 Kamar. Rp. 8,5 M Nego Sampai Jadi, Kebayoran Baru, Jakarta Selatan","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Duren Sawit, Jakarta Timur",-6.2380143,106.90889429999993,1600000000,9180000,"DKI Jakarta,Jakarta Timur,Duren Sawit","Rumah Baru terlaris Murah di Pondok kelapa durensawit, Duren Sawit, Jakarta Timur","-6.2380143,106.90889429999993","Jalan Teluk Bima, RW 11, Pondok Bambu, Duren Sawit, Jakarta Timur, JKT, 13430, Indonesia",13430
"Cipete, Jakarta Selatan",-6.270492,106.81117500000005,7500000000,43040000,"DKI Jakarta,Jakarta Selatan,Cipete","Komplek dekat stasiun MRT H.Nawi, ITC dan PIM, Cipete, Jakarta Selatan","-6.270492,106.81117500000005","Jalan H. Abu, RW 07, Cipete Selatan, Cilandak, Jakarta Selatan, JKT, 12410, NKRI",12410
"Pasar Minggu, Jakarta Selatan",None,None,9000000000,51640000,"DKI Jakarta,Jakarta Selatan,Pasar Minggu","Jual Rumah Murah Siap Huni Lokasi Bagus., Pasar Minggu, Jakarta Selatan",,,
"Pasar Rebo, Jakarta Timur",None,None,8000000000,45910000,"DKI Jakarta,Jakarta Timur,Pasar Rebo","Jual Rumah Tua Hitung Tanah di Cijantung, Pasar Rebo, Jakarta Timur",,,
"Jagakarsa, Jakarta Selatan",None,None,3500000000,20080000,"DKI Jakarta,Jakarta Selatan,Jagakarsa","rumah mewah new mezanine, Jagakarsa, Jakarta Selatan",,,
"Kemang, Jakarta Selatan",None,None,14000000000,80330000,"DKI Jakarta,Jakarta Selatan,Kemang","Jual Rumah di Kenanga Ampera Dekat Kemang, Bisa dibeli sebagian., Kemang, Jakarta Selatan",,,
"Cilandak, Jakarta Selatan",None,None,15000000000,86070000,"DKI Jakarta,Jakarta Selatan,Cilandak","Keuangan Cilandak Brand New, Cilandak, Jakarta Selatan",,,
"Bangka, Jakarta Selatan",None,None,18000000000,103290000,"DKI Jakarta,Jakarta Selatan,Bangka","Jual Murah Rumah Tua @ Bangka., Bangka, Jakarta Selatan",,,
"Kebayoran Lama, Jakarta Selatan",None,None,22000000000,126240000,"DKI Jakarta,Jakarta Selatan,Kebayoran Lama","Rumah Mewah Old Jaman Now, Harga Murah @ Kebayoran Lama., Kebayoran Lama, Jakarta Selatan",,,
"Pejaten, Jakarta Selatan",None,None,38000000000,218050000,"DKI Jakarta,Jakarta Selatan,Pejaten","Rumah Mewah Siap Huni @ Pejaten Barat Dekat Kemang., Pejaten, Jakarta Selatan",,,
"Tanjung Barat, Jakarta Selatan",None,None,18000000000,103290000,"DKI Jakarta,Jakarta Selatan,Tanjung Barat","Jual Rumah Kontrakan Omset per bulan 30Jt an., Tanjung Barat, Jakarta Selatan",,,
"Cilandak, Jakarta Selatan",None,None,18000000000,103290000,"DKI Jakarta,Jakarta Selatan,Cilandak","Jual Rumah Siap Huni di Kenanga Ampera Dekat Kemang., Cilandak, Jakarta Selatan",,,
"Cirendeu, Jakarta Selatan",-6.3120923,106.77051730000001,1300000000,7460000,"DKI Jakarta,Jakarta Selatan,Cirendeu","Rumah cluster semi townhouse MB residence, Cirendeu, Jakarta Selatan","-6.3120923,106.77051730000001","Klinik Dharma Bhakti Medika, Jalan Cireundeu Raya, RW 06, Pisangan, Tangerang Selatan, Banten, 16513, NKRI",16513
"Cipayung, Jakarta Timur",-6.3306632,106.91126259999999,856000000,4910000,"DKI Jakarta,Jakarta Timur,Cipayung","DP Promo 5% Sdh FREE Biaya2  Bisa Punya Rumah di JAKARTA TIMUR, Cipayung, Jakarta Timur","-6.3306632,106.91126259999999","MABES, Cilangkap, Cipayung, Jakarta Timur, JKT, 17432, NKRI",17432
"Jagakarsa, Jakarta Selatan",-6.332805,106.83129600000007,2000000000,11480000,"DKI Jakarta,Jakarta Selatan,Jagakarsa","Rumah Paling Murah Kualitas Premium di Jagakarsa Raya Jaksel, Jagakarsa, Jakarta Selatan","-6.332805,106.83129600000007","Politeknik Tugu Jakarta, Jalan Akesa, RW 01, Jagakarsa, Jakarta Selatan, JKT, 12620, NKRI",12620
"Jagakarsa, Jakarta Selatan",None,None,2850000000,16350000,"DKI Jakarta,Jakarta Selatan,Jagakarsa","rumah mewah model townhouse minimalis modern daerah jagakarsa, Jagakarsa, Jakarta Selatan",,,
"Senayan, Jakarta Selatan",-6.175445,106.82800429999998,10750000000,61690000,"DKI Jakarta,Jakarta Selatan,Senayan","BU : Apatemen Capital Residence, Type 3BR, Furnish. Luas 170 m2 Jakarta Selatan, Senayan, Jakarta Selatan","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Cassablanca, Jakarta Selatan",-6.175445,106.82800429999998,3300000000,18940000,"DKI Jakarta,Jakarta Selatan,Cassablanca","BU : Apartemen Casa Grande. Harga Rugi 3,3 M Type 2BR, Semi Furnish, Cassablanca, Jakarta Selatan","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Senopati, Jakarta Selatan",-6.230113999999999,106.80576919999999,3750000000,21520000,"DKI Jakarta,Jakarta Selatan,Senopati","BU : Apartemen Residence 8 @Senopati, Type 2BR, Furnish. Harga Nego - Jakarta Selatan, Senopati, Jakarta Selatan","-6.230113999999999,106.80576919999999","Jalan Purnawarman, RW 02, Selong, Kebayoran Baru, Jakarta Selatan, JKT, 12110, NKRI",12110
"Cassablanca, Jakarta Selatan",-6.2247473,106.84051220000003,4200000000,24100000,"DKI Jakarta,Jakarta Selatan,Cassablanca","BU : Apatemen Casa Grande. Type 3BR, Low Floor, Harga Rugi Jakarta Selatan, Cassablanca, Jakarta Selatan","-6.2247473,106.84051220000003","The Park Lane Jakarta, Jalan Raya Casablanca, RW 05, Menteng Dalam, Tebet, Jakarta Selatan, JKT, 12960, NKRI",12960
"Jagakarsa, Jakarta Selatan",-6.175445,106.82800429999998,2500000000,14350000,"DKI Jakarta,Jakarta Selatan,Jagakarsa","Vinewood 2 Residence @ Jagakarsa, Jagakarsa, Jakarta Selatan","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Intercon, Jakarta Barat",-6.1992867,106.7475906,9500000000,54510000,"DKI Jakarta,Jakarta Barat,Intercon","Perumahan taman kebon jeruk intercon lingkungan tenang, Intercon, Jakarta Barat","-6.1992867,106.7475906","Jalan Taman Jeruk Utama, RW 04, Srengseng, Kembangan, Jakarta Barat, JKT, 11620, NKRI",11620
"Kebayoran Baru, Jakarta Selatan",-6.2436219,106.8001396,9300000000,53370000,"DKI Jakarta,Jakarta Selatan,Kebayoran Baru","Rumah kebayoran baru samping scbd, Kebayoran Baru, Jakarta Selatan","-6.2436219,106.8001396","Jalan Terminal Blok M, RW 01, Kebayoran Baru, Melawai, Kebayoran Baru, Jakarta Selatan, JKT, 12130, NKRI",12130
"Puri Indah, Jakarta Barat",-6.186603300000001,106.7429092,12000000000,68860000,"DKI Jakarta,Jakarta Barat,Puri Indah","Perumahan puri indah harga termurah,untung besar!, Puri Indah, Jakarta Barat","-6.186603300000001,106.7429092","RW 05, Kembangan Selatan, Kembangan, Jakarta Barat, JKT, NKRI",
"Kemang, Jakarta Selatan",-6.2669179,106.82387879999999,19300000000,110750000,"DKI Jakarta,Jakarta Selatan,Kemang","RUMAH DENGAN DESIGN KOKOH,ASRI DAN NYAMAN, Kemang, Jakarta Selatan","-6.2669179,106.82387879999999","MI Darul Ulum, Jalan Kemang Timur, RW 04, Bangka, Mampang Prapatan, Jakarta Selatan, JKT, 12730, NKRI",12730
"Antasari, Jakarta Selatan",None,None,9500000000,54510000,"DKI Jakarta,Jakarta Selatan,Antasari","rumah cantik dan terawat. jln pangeran antasari, Antasari, Jakarta Selatan",,,
"Pondok Bambu, Jakarta Timur",None,None,2700000000,15490000,"DKI Jakarta,Jakarta Timur,Pondok Bambu","rumah pondok bambu sangat strategis mudah di akses. good invest, Pondok Bambu, Jakarta Timur",,,
"Mampang Prapatan, Jakarta Selatan",-6.250614400000001,106.8207875,4600000000,26400000,"DKI Jakarta,Jakarta Selatan,Mampang Prapatan","Rumah di Mampang perapatan, Mampang Prapatan, Jakarta Selatan","-6.250614400000001,106.8207875","Gang Blibis, RW 12, Mampang Prapatan, Pela Mampang, Mampang Prapatan, Jakarta Selatan, JKT, 12790, NKRI",12790
"Pasar Minggu, Jakarta Selatan",-6.289610499999999,106.83996230000001,7800000000,44760000,"DKI Jakarta,Jakarta Selatan,Pasar Minggu","Rumah layak huni  Jl teluk peleng komplek AL, Pasar Minggu, Jakarta Selatan","-6.289610499999999,106.83996230000001","Jalan Palapa XII, RW 05, Pasar Minggu, Jakarta Selatan, JKT, 12520, NKRI",12520
"Pancoran, Jakarta Selatan",None,None,12000000000,68860000,"DKI Jakarta,Jakarta Selatan,Pancoran","Rumah Termurah di Pancoran dengan tanah yang luas, Pancoran, Jakarta Selatan",,,
"Cakung, Jakarta Timur",None,None,3000000000,17210000,"DKI Jakarta,Jakarta Timur,Cakung","Rumah Cantik di Komplek Mutiara Sanggraha.  Pulo Gebang. Cakung. kondisi sangat terawat, Cakung, Jakarta Timur",,,
"Pondok Ranji, Tangerang",None,None,1193000000,6850000,"Banten,Tangerang,Pondok Ranji","rumah cantik 2 lantai bisa KPR, Pondok Ranji, Tangerang",,,
"Bintaro, Tangerang",None,None,1193000000,6850000,"Banten,Tangerang,Bintaro","rumah 2 lantai free biaya di hari kemerdekaan,,buruan booking, Bintaro, Tangerang",,,
"Kelapa Gading, Jakarta Utara",-6.158079499999999,106.9181532,3100000000,17790000,"DKI Jakarta,Jakarta Utara,Kelapa Gading","Rmh cantik kokoh rapi siap huni klp gading uk 9x15m/135m 2lt sdh tinggi dr jln,lbr jln 3mobil sdh cor beton, Kelapa Gading, Jakarta Utara","-6.158079499999999,106.9181532","RT 01, RW 03, Pegangsaan Dua, Kelapa Gading, Jakarta Utara, JKT, 14250, NKRI",14250
"Tanjung Duren, Jakarta Barat",-6.1805755733327,106.79182570428,1200000000,6890000,"DKI Jakarta,Jakarta Barat,Tanjung Duren","Taman Anggrek Residences, Tanjung Duren, Jakarta Barat","-6.1805755733327,106.79182570428","RW 01, Tanjung Duren Selatan, Grogol Petamburan, Jakarta Barat, JKT, 11420, NKRI",11420
"Pesanggrahan, Tangerang",None,None,1193000000,6850000,"Banten,Tangerang,Pesanggrahan","rumah unik 2 lantai harga terjangkau, Pesanggrahan, Tangerang",,,
"Tanjung Duren, Jakarta Barat",-6.176865900000001,106.78947949999997,1750000000,10040000,"DKI Jakarta,Jakarta Barat,Tanjung Duren","Royal Mediterania Garden 2+1BR Best View, Tanjung Duren, Jakarta Barat","-6.176865900000001,106.78947949999997","Ruko Podomoro City, Jalan Podomoro Avenue, RW 05, Tanjung Duren Selatan, Grogol Petamburan, Jakarta Barat, JKT, 11470, NKRI",11470
"Tanjung Duren, Jakarta Barat",-6.1774817,106.79149069999994,4200000000,24100000,"DKI Jakarta,Jakarta Barat,Tanjung Duren","Apartemen Central Park Residences 3+1BR TERMURAH, Tanjung Duren, Jakarta Barat","-6.1774817,106.79149069999994","Central Park Mall, Kav.28, Jalan Podomoro Avenue, RW 05, Tanjung Duren Selatan, Grogol Petamburan, Jakarta Barat, JKT, 11470, NKRI",11470
"Kemang, Jakarta Selatan",-6.270571899999999,106.819523,34000000000,195100000,"DKI Jakarta,Jakarta Selatan,Kemang","@KEMANG ~LT/LB : 1200/1000~MEWAH, Kemang jakarta selatan, Kemang, Jakarta Selatan","-6.270571899999999,106.819523","J11, Jalan Kemang Dalam III, RW 03, Bangka, Mampang Prapatan, Jakarta Selatan, JKT, 12550, NKRI",12550
"Cilandak, Jakarta Selatan",-6.1767642,106.82712909999998,4350000000,24960000,"DKI Jakarta,Jakarta Selatan,Cilandak","@CILANDAK~LT/LB:281/250~DALAM CLUSTER~MEWAH, Cilandak, Jakarta Selatan","-6.1767642,106.82712909999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Kemang, Jakarta Selatan",-6.266919199999999,106.82388259999993,21000000000,120500000,"DKI Jakarta,Jakarta Selatan,Kemang","RUMAH MEWAH KLASIK FULL FURNISH DIKEMANG,jakarta selatan, Kemang, Jakarta Selatan","-6.266919199999999,106.82388259999993","MI Darul Ulum, Jalan Kemang Timur, RW 04, Bangka, Mampang Prapatan, Jakarta Selatan, JKT, 12730, NKRI",12730
"Cilandak, Jakarta Selatan",-6.333488,106.79385300000001,5552400000,31860000,"DKI Jakarta,Jakarta Selatan,Cilandak","@cilandak~RUMAH BARU MINIMALIS DALAM CLUSTER,JAKARTA SELATAN, Cilandak, Jakarta Selatan","-6.333488,106.79385300000001","Pangkalanjati Baru, Jabar, 16431, NKRI",16431
"Kebayoran Baru, Jakarta Selatan",-6.24341,106.80189999999993,11700000000,67140000,"DKI Jakarta,Jakarta Selatan,Kebayoran Baru","Murah! Rumah dalam Komplek Harga Miring, Kebayoran Baru, Jakarta Selatan","-6.24341,106.80189999999993","Terminal Bus Kota Blok M, Jalan Terminal Blok M, RW 01, Kebayoran Baru, Melawai, Kebayoran Baru, Jakarta Selatan, JKT, 12130, NKRI",12130
"Bangka, Jakarta Selatan",-6.2658,106.82512569999994,18500000000,106160000,"DKI Jakarta,Jakarta Selatan,Bangka","Bangka Raya - Murah! Cocok untuk Usaha, Bangka, Jakarta Selatan","-6.2658,106.82512569999994","Jalan Melati, RW 03, Bangka, Mampang Prapatan, Jakarta Selatan, JKT, 12760, NKRI",12760
"Pondok Kopi, Jakarta Timur",-6.2294373,106.94362100000001,1600000000,9180000,"DKI Jakarta,Jakarta Timur,Pondok Kopi","Rumah mewah 2 lantai harga terjangkau di Pondok kopi jaktim, Pondok Kopi, Jakarta Timur","-6.2294373,106.94362100000001","Masjid Jami' Al-Ikhlas, Jalan Raya Pondok Kopi, RW 04, Pondok Kopi, Duren Sawit, Jakarta Timur, JKT, 13460, Indonesia",13460
"Pondok Indah, Jakarta Selatan",-6.2753914,106.7820365,14500000000,83200000,"DKI Jakarta,Jakarta Selatan,Pondok Indah","Rumah Minimalis Bukit Hijau, Pondok Indah, Jakarta Selatan","-6.2753914,106.7820365","Metro Alam III, Jalan Metro Pondok Indah, RW 03, Pondok Pinang, Kebayoran Lama, Jakarta Selatan, JKT, 12310, NKRI",12310
"Cilandak, Jakarta Selatan",-6.333488,106.793853,30000000000,172150000,"DKI Jakarta,Jakarta Selatan,Cilandak","Rumah Mewah Style Villa Bali, Cilandak, Jakarta Selatan","-6.333488,106.793853","Pangkalanjati Baru, Jabar, 16431, NKRI",16431
"Cipete, Jakarta Selatan",-6.2765267,106.8107301,18000000000,103290000,"DKI Jakarta,Jakarta Selatan,Cipete","Cipete-kemang,rumah minimalis tropis ,18M ,jakarta selatan, Cipete, Jakarta Selatan","-6.2765267,106.8107301","Jalan Puri Mutiara I, RW 01, Cipete Selatan, Cilandak, Jakarta Selatan, JKT, 12410, NKRI",12410
"Kemang, Jakarta Selatan",-6.257168,106.81991199999993,8000000000,45910000,"DKI Jakarta,Jakarta Selatan,Kemang","@,KEMANG:LT/LB:262/300~RUMAH BARU~8M,JAKARTA SELATAN, Kemang, Jakarta Selatan","-6.257168,106.81991199999993","RW 01, Bangka, Mampang Prapatan, Jakarta Selatan, JKT, 12730, NKRI",12730
"Kemang, Jakarta Selatan",-6.2561499,106.81516450000004,17000000000,97550000,"DKI Jakarta,Jakarta Selatan,Kemang","@KEMANG~LT/LB:930/550~17 M/ 18,2JUTA/ METER, Kemang, Jakarta Selatan","-6.2561499,106.81516450000004","Arion Swiss - Belhotel Kemang, Kemang Raya, RW 01, Bangka, Mampang Prapatan, Jakarta Selatan, JKT, 12550, NKRI",12550
"Lebak Bulus, Jakarta Selatan",-6.3046175,106.77671350000003,2250000000,12910000,"DKI Jakarta,Jakarta Selatan,Lebak Bulus","Town House Minimalist @ Lebak Bulus, Lebak Bulus, Jakarta Selatan","-6.3046175,106.77671350000003","RW 04, Lebak Bulus, Cilandak, Jakarta Selatan, JKT, 16513, Indonesia",16513
"Jati Padang, Jakarta Selatan",None,None,4500000000,25820000,"DKI Jakarta,Jakarta Selatan,Jati Padang","Rumah Baru Di Komplek, Jati Padang, Jakarta Selatan",,,
"Kemang, Jakarta Selatan",None,None,9900000000,56810000,"DKI Jakarta,Jakarta Selatan,Kemang","Rumah Baru Classic Modern, Kemang, Jakarta Selatan",,,
"Kebayoran Baru, Jakarta Selatan",None,None,16000000000,91810000,"DKI Jakarta,Jakarta Selatan,Kebayoran Baru","Lokasi Bagus di panglima Polim, Kebayoran Baru, Jakarta Selatan",,,
"Kemang, Jakarta Selatan",-6.266939,106.82409800000005,4950000000,28400000,"DKI Jakarta,Jakarta Selatan,Kemang","Fully Furnished & Asri Town House di Kemang, Kemang, Jakarta Selatan","-6.266939,106.82409800000005","Gang Jawara, RW 03, Bangka, Mampang Prapatan, Jakarta Selatan, JKT, 12730, NKRI",12730
